,session,subject,parent_adj_nps,child_adj_nps,child_indef_def_adj_nps
17351,8,33,,a picture,a picture
17359,8,33,,the tree,the tree
17451,8,33,,a house,a house
17461,8,33,,the family,the family
17566,8,33,,a house,a house
17584,8,33,,the police,the police
17595,8,33,,the polar,the polar
17643,8,33,,a baby,a baby
17704,8,33,,the movie,the movie
17706,8,33,,the movie,the movie
17709,8,33,,a cup,a cup
17725,8,33,,the mama,the mama
17727,8,33,,a train,a train
17729,8,33,,a train,a train
17795,8,33,,the booger,the booger
17816,8,33,,the track,the track
17903,8,33,,the toys,the toys
17904,8,33,,the toys,the toys
17908,8,33,,the butt,the butt
17909,8,33,,the butt,the butt
17910,8,33,,the butt,the butt
17922,8,33,,the #,the #
17923,8,33,,the butt,the butt
17931,8,33,,the #,the #
17949,8,33,,a giant,a giant
19874,8,35,,a picture,a picture
19892,8,35,,the hammer,the hammer
19898,8,35,,the screw,the screw
19899,8,35,,a screw,a screw
19901,8,35,,the table,the table
19903,8,35,,the size,the size
19911,8,35,,the table,the table
19914,8,35,,a table,a table
19918,8,35,,a house,a house
19919,8,35,,a house,a house
19922,8,35,,a #,a #
19932,8,35,,the diaper,the diaper
19939,8,35,,the paper,the paper
19941,8,35,,the house,the house
19942,8,35,,the video,the video
19943,8,35,,the paper,the paper
19948,8,35,,the side,the side
19972,8,35,,a baby,a baby
19974,8,35,,the diaper,the diaper
19975,8,35,,a baby,a baby
19976,8,35,,the folding,the folding
19985,8,35,,the babies,the babies
19991,8,35,,the baby,the baby
19992,8,35,,the bed,the bed
19993,8,35,,the bed,the bed
20018,8,35,,a carseat,a carseat
20050,8,35,,the baby,the baby
20056,8,35,,the baby,the baby
20096,8,35,,the holder,the holder
20098,8,35,,the holder,the holder
20108,8,35,,a bottle,a bottle
20132,8,35,,a dog,a dog
20200,8,35,,a sleeve,a sleeve
20255,8,35,,the swimming,the swimming
20340,8,35,,the baby,the baby
20387,8,35,,the chair,the chair
20390,8,35,,the houses,the houses
20393,8,35,,the townhouses,the townhouses
20394,8,35,,the townhouse,the townhouse
20395,8,35,,the way,the way
20396,8,35,,the way,the way
20411,8,35,,the bag,the bag
20413,8,35,,the video,the video
20414,8,35,,the swimming,the swimming
20416,8,35,,the sand,the sand
20418,8,35,,a bunny,a bunny
20431,8,35,,the ones,the ones
20438,8,35,,the cabinet,the cabinet
20439,8,35,,a bunch,a bunch
20441,8,35,,the rest,the rest
20444,8,35,,a butterfly,a butterfly
20447,8,35,,the refrigerator,the refrigerator
20448,8,35,,the refrigerator,the refrigerator
20469,8,35,,the juice,the juice
20496,8,35,,the fish,the fish
20512,8,35,,a bowl,a bowl
20513,8,35,,a cup,a cup
20517,8,35,,the potty,the potty
20523,8,35,,the pot,the pot
20541,8,35,,the water,the water
20553,8,35,,a bathing,a bathing
20554,8,35,,the water,the water
20635,8,35,,a necklace,a necklace
20639,8,35,,the bags,the bags
20649,8,35,,the greens,the greens
20768,8,35,,the pieces,the pieces
20804,8,35,,the snake,the snake
20805,8,35,,the snake,the snake
20819,8,35,,the girls,the girls
20829,8,35,,the cook,the cook
20985,8,35,,the tummy,the tummy
21008,8,35,,a baby,a baby
21036,8,35,,a cart,a cart
21052,8,35,,a shirt,a shirt
21072,8,35,,a hanger,a hanger
21099,8,35,,the bottom,the bottom
21100,8,35,,the bottom,the bottom
21162,8,35,,a washing,a washing
21180,8,35,,the #,the #
21218,8,35,,a baby,a baby
21227,8,35,,the doctor,the doctor
21230,8,35,,the doctor,the doctor
21257,8,35,,the hospital,the hospital
21279,8,35,,the family,the family
21285,8,35,,the doctor,the doctor
21286,8,35,,the doctor,the doctor
21370,8,37,,the toy,the toy
21406,8,37,,a toy,a toy
21407,8,37,,the toys,the toys
21409,8,37,,the camera,the camera
21412,8,37,,the walrus,the walrus
21439,8,37,,a lizard,a lizard
21441,8,37,,the lizard,the lizard
21442,8,37,,the lizard,the lizard
21460,8,37,,a picnic,a picnic
21465,8,37,,the pajama,the pajama
21474,8,37,,the floor,the floor
21484,8,37,,the limo,the limo
21490,8,37,,a #,a #
21502,8,37,,a friend,a friend
21504,8,37,,the tea,the tea
21505,8,37,,the Tea,the Tea
21567,8,37,,the bone,the bone
21582,8,37,,a pretend,a pretend
21595,8,37,,the train,the train
21609,8,37,,the train,the train
21612,8,37,,the way,the way
21637,8,37,,the lovebird,the lovebird
21638,8,37,,the love,the love
21643,8,37,,a bird,a bird
21644,8,37,,a dog,a dog
21648,8,37,,a iguana,a iguana
21649,8,37,,the snake,the snake
21680,8,37,,the blue,the blue
21684,8,37,,a mer+maid,a mer+maid
21685,8,37,,a skeleton,a skeleton
21688,8,37,,a skeleton,a skeleton
21699,8,37,,the duck,the duck
21722,8,37,,the puppy,the puppy
21723,8,37,,a puppy,a puppy
21741,8,37,,a shirt,a shirt
21743,8,37,,a beard,a beard
21748,8,37,,the #,the #
21759,8,37,,the soap,the soap
21763,8,37,,the water,the water
21779,8,37,,a girl,a girl
21791,8,37,,a beard,a beard
21849,8,37,,the toy,the toy
21869,8,37,,the kitchen,the kitchen
21972,8,37,,the hiding,the hiding
21979,8,37,,the #,the #
21981,8,37,,the #,the #
22002,8,37,,a duck,a duck
22008,8,37,,a truck,a truck
22018,8,37,,the moose,the moose
22019,8,37,,the moose,the moose
22029,8,37,,the moose,the moose
22064,8,37,,the moose,the moose
22065,8,37,,the moose,the moose
22113,8,37,,the way,the way
22142,8,37,,the way,the way
22166,8,38,,a spots,a spots
22167,8,38,,the dress,the dress
22169,8,38,,a ballerina,a ballerina
22175,8,38,,a puppet,a puppet
22188,8,38,,a dolphin,a dolphin
22189,8,38,,a dolphin,a dolphin
22191,8,38,,a whale,a whale
22192,8,38,,a dolphin,a dolphin
22197,8,38,,a ball,a ball
22220,8,38,,a kitty,a kitty
22262,8,38,,a muffin,a muffin
22287,8,38,,the wagon,the wagon
22289,8,38,,a minute,a minute
22294,8,38,,a puppet,a puppet
22301,8,38,,a puppet,a puppet
22310,8,38,,a kitty,a kitty
22313,8,38,,a puppet,a puppet
22339,8,38,,a puppet,a puppet
22340,8,38,,a kitty,a kitty
22341,8,38,,the one,the one
22346,8,38,,a puppet,a puppet
22354,8,38,,a spoon,a spoon
22360,8,38,,the food,the food
22390,8,38,,a puppet,a puppet
22396,8,38,,a kitty,a kitty
22416,8,38,,a puppet,a puppet
22418,8,38,,a kitty,a kitty
22423,8,38,,a piggy,a piggy
22424,8,38,,a piggy,a piggy
22425,8,38,,a piggy,a piggy
22545,8,38,,the potty,the potty
22547,8,38,,the potty,the potty
22569,8,38,,a project,a project
22571,8,38,,the project,the project
22595,8,38,,the puppet,the puppet
22596,8,38,,a kitty,a kitty
22597,8,38,,the kitty,the kitty
22613,8,38,,the puppet,the puppet
22616,8,38,,the project,the project
22626,8,38,,the doll,the doll
22642,8,38,,a monster,a monster
22667,8,38,,a puppet,a puppet
22668,8,38,,a doll,a doll
22670,8,38,,a picture,a picture
22694,8,38,,a puppet,a puppet
22696,8,38,,a puppet,a puppet
22697,8,38,,a puppet,a puppet
22711,8,38,,a candy,a candy
22747,8,38,,a #,a #
22759,8,38,,a purple,a purple
22772,8,38,,the blues,the blues
22798,8,38,,the middle,the middle
22800,8,38,,the bowls,the bowls
22805,8,38,,a yellow,a yellow
22831,8,38,,the necklace,the necklace
22838,8,38,,a pattern,a pattern
22839,8,38,,a pattern,a pattern
22912,8,38,,the frootloops,the frootloops
23022,8,38,,a banana,a banana
23048,8,38,,the cat,the cat
23060,8,38,,a stuff,a stuff
23061,8,38,,a cat,a cat
23062,8,38,,a stuff,a stuff
23063,8,38,,a marry,a marry
23074,8,38,,a apple,a apple
23084,8,38,,a #,a #
23120,8,38,,a times,a times
23123,8,38,,a cat,a cat
23124,8,38,,a fish,a fish
23173,8,38,,the table,the table
23209,8,39,,the middle,the middle
23213,8,39,,a juice,a juice
23215,8,39,,the juice,the juice
23232,8,39,,a cup,a cup
23278,8,39,,a stinker,a stinker
23455,8,39,,the fish,the fish
23467,8,39,,a toy,a toy
23469,8,39,,a toy,a toy
23471,8,39,,a toy,a toy
23474,8,39,,a pirate,a pirate
23475,8,39,,a pirate,a pirate
23477,8,39,,a pirate,a pirate
23487,8,39,,the bus,the bus
23497,8,39,,a school,a school
23498,8,39,,a school,a school
23502,8,39,,the alphabet,the alphabet
23589,8,39,,a letter,a letter
23647,8,39,,a v@l,a v@l
23841,8,39,,a treat,a treat
23844,8,39,,a treat,a treat
23977,8,39,,a pencil,a pencil
23987,8,39,,a pencil,a pencil
24086,8,39,,the letter,the letter
24246,8,39,,a game,a game
24280,8,39,,a name,a name
24293,8,39,,the top,the top
24296,8,39,,the one,the one
24304,8,39,,a treat,a treat
24401,8,39,,a horse,a horse
24408,8,39,,a head,a head
24438,8,39,,a spider,a spider
24548,8,39,,the guy,the guy
24575,8,39,,a clock,a clock
24583,8,39,,a clock,a clock
24616,8,39,,a game,a game
24617,8,39,,a game,a game
24622,8,39,,the steps,the steps
24670,8,39,,a present,a present
24671,8,39,,a present,a present
24694,8,39,,a game,a game
24700,8,39,,the arg,the arg
24703,8,39,,a game,a game
24706,8,39,,a game,a game
24709,8,39,,a pillow,a pillow
24789,8,39,,a door,a door
24791,8,39,,a clock,a clock
24792,8,39,,the #,the #
24793,8,39,,a clock,a clock
24826,8,39,,a candy,a candy
24830,8,39,,a #,a #
24832,8,39,,a #,a #
24853,8,39,,the blue,the blue
24897,8,39,,a camera,a camera
24902,8,39,,a camera,a camera
24905,8,39,,a couch,a couch
24906,8,39,,a couch,a couch
24907,8,39,,a couch,a couch
24908,8,39,,the top,the top
24915,8,39,,a skate+board,a skate+board
24943,8,39,,a horse,a horse
24962,8,39,,a #,a #
24964,8,39,,a boy,a boy
24966,8,39,,a boy,a boy
24978,8,39,,a alligator,a alligator
24982,8,39,,a horse,a horse
25002,8,39,,the horns,the horns
25017,8,39,,the toy,the toy
25109,8,39,,a game,a game
25121,8,40,,the ball,the ball
25122,8,40,,the ball,the ball
25123,8,40,,the ball,the ball
25171,8,40,,a game,a game
25207,8,40,,a Fraidy_Cat,a Fraidy_Cat
25215,8,40,,a game,a game
25224,8,40,,a piece,a piece
25263,8,40,,a nap,a nap
25303,8,40,,the bath+room,the bath+room
25346,8,40,,the room,the room
25360,8,40,,a word,a word
25501,8,40,,a truck,a truck
25545,8,40,,the ones,the ones
25896,8,40,,the tree,the tree
25898,8,40,,the wreath,the wreath
25899,8,40,,the tv,the tv
25902,8,40,,the rug,the rug
25904,8,40,,the stairs,the stairs
25906,8,40,,the wall,the wall
25908,8,40,,the wall,the wall
25909,8,40,,the chair,the chair
25915,8,40,,the couch,the couch
25916,8,40,,the way,the way
25936,8,40,,a purple,a purple
25943,8,40,,a cough,a cough
25992,8,40,,a tree,a tree
26028,8,40,,the table,the table
26029,8,40,,the flowers,the flowers
26030,8,40,,the flowers,the flowers
26045,8,40,,a crocodile,a crocodile
26073,8,40,,a claws,a claws
26093,8,40,,a children,a children
26094,8,40,,a children,a children
26095,8,40,,a girl,a girl
26102,8,40,,a children,a children
26120,8,40,,a block,a block
26123,8,40,,a block,a block
26170,8,40,,the right,the right
26171,8,40,,the wrong,the wrong
26172,8,40,,the wrong,the wrong
26177,8,40,,the bath+room,the bath+room
26179,8,40,,a second,a second
26181,8,40,,a second,a second
26186,8,40,,the bath+room,the bath+room
26232,8,40,,the game,the game
26275,8,40,,the #,the #
26278,8,40,,a cow,a cow
26280,8,40,,a number,a number
26283,8,40,,a #,a #
26348,8,40,,a v@l,a v@l
26349,8,40,,a v@l,a v@l
26414,8,40,,a v@l,a v@l
26484,8,42,,a #,a #
26669,8,42,,a #,a #
26675,8,42,,a helicopter,a helicopter
26681,8,42,,a helicopter,a helicopter
26717,8,42,,the #,the #
26722,8,42,,a team,a team
26748,8,42,,the fire,the fire
26754,8,42,,the car,the car
26767,8,42,,the dog,the dog
26776,8,42,,the problem,the problem
26781,8,42,,a dog,a dog
26821,8,42,,a guy,a guy
26822,8,42,,a guy,a guy
26823,8,42,,a dog,a dog
26825,8,42,,a #,a #
26841,8,42,,the #,the #
26861,8,42,,a fire,a fire
26863,8,42,,the #,the #
26985,8,42,,the cup,the cup
26988,8,42,,a bit,a bit
27002,8,42,,the hole,the hole
27007,8,42,,a part,a part
27095,8,42,,the hat,the hat
27157,8,42,,the #,the #
27185,8,42,,the show,the show
27221,8,42,,a #,a #
27251,8,42,,the guy,the guy
27293,8,42,,the guide,the guide
27344,8,42,,the cup,the cup
27387,8,42,,the car,the car
27481,8,42,,the crocodile,the crocodile
27484,8,42,,the mall,the mall
27504,8,42,,a one,a one
27508,8,42,,a gum+ball,a gum+ball
27516,8,42,,the #,the #
27538,8,42,,the snake,the snake
27557,8,42,,a tiger,a tiger
27560,8,42,,a tiger,a tiger
27619,8,42,,the thing,the thing
27655,8,42,,the bowl,the bowl
27660,8,42,,the bag,the bag
27669,8,42,,a spoon,a spoon
27719,8,43,,the garage,the garage
27720,8,43,,the garage,the garage
27721,8,43,,the garage,the garage
27722,8,43,,the track,the track
27727,8,43,,the track,the track
27734,8,43,,the diesel,the diesel
27736,8,43,,a bit,a bit
27739,8,43,,a minute,a minute
27740,8,43,,the track,the track
27741,8,43,,the track,the track
27746,8,43,,the things,the things
27750,8,43,,the train,the train
27777,8,43,,the train,the train
27787,8,43,,a tire,a tire
27788,8,43,,a tow,a tow
27790,8,43,,a car,a car
27792,8,43,,a tire,a tire
27793,8,43,,a tire,a tire
27795,8,43,,a tire,a tire
27796,8,43,,the tow,the tow
27800,8,43,,the garage,the garage
27804,8,43,,a car,a car
27811,8,43,,the tow,the tow
27818,8,43,,a tire,a tire
27821,8,43,,the tow,the tow
27827,8,43,,the phone,the phone
27839,8,43,,the diapers,the diapers
27846,8,43,,the trash,the trash
27871,8,43,,a tow,a tow
27872,8,43,,the tow,the tow
27873,8,43,,the tow,the tow
27875,8,43,,the car,the car
27876,8,43,,the tow,the tow
27887,8,43,,the video,the video
27903,8,43,,the coffee,the coffee
27946,8,43,,the lid,the lid
27960,8,43,,the coffee,the coffee
27968,8,43,,a pear,a pear
27994,8,43,,the spout,the spout
28019,8,43,,the video,the video
28024,8,43,,the steam,the steam
28025,8,43,,the steam,the steam
28027,8,43,,the water,the water
28029,8,43,,the phone,the phone
28035,8,43,,the water,the water
28049,8,43,,the water,the water
28155,8,43,,a minute,a minute
28161,8,43,,the ones,the ones
28180,8,43,,the song,the song
28198,8,43,,the computer,the computer
28200,8,43,,the computer,the computer
28226,8,43,,a minute,a minute
28228,8,43,,a minute,a minute
28257,8,43,,the tarp,the tarp
28307,8,43,,the computer,the computer
28317,8,43,,the music,the music
28382,8,43,,a sound,a sound
28448,8,43,,the Geo_Trax,the Geo_Trax
28452,8,43,,the #,the #
28469,8,43,,the #,the #
28509,8,43,,the arrow,the arrow
28515,8,43,,a song,a song
28578,8,43,,a minute,a minute
28597,8,43,,a minute,a minute
28600,8,43,,the barn,the barn
28602,8,43,,the barn,the barn
28658,8,43,,the grass,the grass
28662,8,43,,the barn,the barn
28720,8,43,,the video,the video
28721,8,43,,the video,the video
28724,8,43,,the video,the video
28751,8,43,,the plants,the plants
28765,8,43,,the grass,the grass
28784,8,43,,a bumble+bee,a bumble+bee
28825,8,43,,the grass,the grass
28851,8,43,,the grass,the grass
28857,8,43,,the grass,the grass
28891,8,43,,the #,the #
28913,8,43,,the Geo_Trax,the Geo_Trax
29066,8,44,,the singing,the singing
29078,8,44,,the movie,the movie
29085,8,44,,the singing,the singing
29093,8,44,,the singing,the singing
29115,8,44,,a bit,a bit
29117,8,44,,the girl,the girl
29149,8,44,,the #,the #
29152,8,44,,the woman,the woman
29164,8,44,,the church,the church
29188,8,44,,a wedding,a wedding
29199,8,44,,the movie,the movie
29269,8,44,,the girl,the girl
29274,8,44,,the girl,the girl
29299,8,44,,the bag,the bag
29347,8,44,,the girl,the girl
29455,8,44,,a lamp,a lamp
29457,8,44,,a lamp,a lamp
29458,8,44,,a lamp,a lamp
29483,8,44,,the #,the #
29490,8,44,,the #,the #
29551,8,44,,a boy,a boy
29552,8,44,,the store,the store
29561,8,44,,a deal,a deal
29611,8,44,,a car,a car
29621,8,44,,a castle,a castle
29622,8,44,,a baby,a baby
29624,8,44,,a car,a car
29697,8,44,,the world,the world
29701,8,44,,the world,the world
29707,8,44,,the stairs,the stairs
29718,8,44,,the stairs,the stairs
29721,8,44,,the stairs,the stairs
29723,8,44,,the stair,the stair
29730,8,44,,a house,a house
29735,8,44,,a while,a while
29749,8,44,,a bird,a bird
29776,8,44,,a hug,a hug
29778,8,44,,a hug,a hug
29799,8,44,,a frog,a frog
29800,8,44,,a frog,a frog
29819,8,44,,the girl,the girl
29897,8,44,,a boy,a boy
29898,8,44,,a hug,a hug
29951,8,44,,the Sister_Sister,the Sister_Sister
29982,8,44,,a commercial,a commercial
29983,8,44,,a kiss,a kiss
30001,8,45,,the picture,the picture
30009,8,45,,the chocolate,the chocolate
30018,8,45,,the cone,the cone
30029,8,45,,a dinosaur,a dinosaur
30067,8,45,,the bed,the bed
30085,8,45,,the ones,the ones
30104,8,45,,the matching,the matching
30111,8,45,,the computer,the computer
30148,8,45,,the bag,the bag
30150,8,45,,a game,a game
30151,8,45,,a computer,a computer
30154,8,45,,the stickers,the stickers
30185,8,45,,a tower,a tower
30266,8,45,,a key,a key
30306,8,45,,a pile,a pile
30327,8,45,,a #,a #
30329,8,45,,a pict,a pict
30337,8,45,,the one,the one
30403,8,45,,the pink,the pink
30456,8,45,,a circle,a circle
30618,8,45,,the name,the name
30629,8,45,,the letter,the letter
30760,8,45,,a go,a go
30814,8,45,,the lines,the lines
30818,8,45,,the lines,the lines
30884,8,45,,a party,a party
30885,8,45,,a party,a party
30916,8,45,,a tongue,a tongue
30986,8,45,,the window,the window
30988,8,45,,the #,the #
30999,8,45,,a party,a party
31027,8,45,,a week,a week
31069,8,45,,the farm,the farm
31178,8,45,,a kiss,a kiss
31235,8,45,,a frog,a frog
31246,8,45,,a #,a #
31265,8,45,,the cook,the cook
31384,8,45,,a brownie,a brownie
31398,8,45,,the cook,the cook
31423,8,45,,the #,the #
31528,8,45,,a kitty,a kitty
31538,8,45,,the toy,the toy
31544,8,45,,a kitty,a kitty
31547,8,45,,a kitty,a kitty
31592,8,45,,a girl,a girl
31597,8,45,,a bit,a bit
31603,8,45,,a spider,a spider
31604,8,45,,a spider,a spider
31607,8,45,,a spider,a spider
31618,8,45,,the picture,the picture
31635,8,45,,a spider,a spider
31647,8,45,,a spider,a spider
31659,8,45,,a plane,a plane
31665,8,45,,a hen,a hen
31670,8,45,,the flip,the flip
31671,8,45,,the picture,the picture
31709,8,45,,a seat,a seat
31711,8,45,,a spider,a spider
31713,8,45,,a spider,a spider
31728,8,45,,the sheep,the sheep
31739,8,45,,the stickers,the stickers
31764,8,45,,a girl,a girl
31766,8,45,,a baby,a baby
31829,8,45,,a lot,a lot
31835,8,45,,the rug,the rug
31879,8,45,,a picture,a picture
31916,8,45,,the door,the door
31925,8,45,,a count,a count
31956,8,45,,a ledge,a ledge
32028,8,45,,a hiding,a hiding
32085,8,45,,the covers,the covers
33504,8,46,,a balloon,a balloon
34172,8,47,,the camera,the camera
34253,8,47,,a mustache,a mustache
34274,8,47,,a daddy,a daddy
34288,8,47,,a mustache,a mustache
34318,8,47,,a game,a game
34319,8,47,,a game,a game
34335,8,47,,a mustache,a mustache
34558,8,47,,the baseball,the baseball
34610,8,47,,a star,a star
34665,8,47,,the star,the star
34724,8,47,,a #,a #
34734,8,47,,the money,the money
34855,8,47,,a mine,a mine
35051,8,47,,the game,the game
35063,8,47,,the ice,the ice
35110,8,47,,the game,the game
35111,8,47,,the game,the game
35112,8,47,,the game,the game
35121,8,47,,a right,a right
35205,8,47,,the man,the man
35278,8,47,,a thing,a thing
35283,8,47,,a poops,a poops
35385,8,47,,the garage,the garage
35397,8,47,,a hair,a hair
35415,8,47,,the one,the one
35518,8,47,,a game,a game
35530,8,47,,a telephone,a telephone
35599,8,47,,the batteries,the batteries
35663,8,47,,a singer,a singer
35664,8,47,,a whistle,a whistle
35737,8,47,,a mess,a mess
35746,8,47,,the lipstick,the lipstick
35784,8,47,,the kids,the kids
35795,8,47,,a kid,a kid
35797,8,47,,a kid,a kid
35799,8,47,,a children,a children
35810,8,47,,a #,a #
35850,8,47,,the picture,the picture
35851,8,47,,the picture,the picture
35868,8,47,,the basement,the basement
35927,8,47,,a boy,a boy
35988,8,47,,the nail,the nail
35997,8,47,,the #,the #
36008,8,47,,the garage,the garage
36018,8,47,,the garage,the garage
36031,8,47,,the plate,the plate
36103,8,47,,the #,the #
36203,8,48,,the #,the #
36399,8,48,,a bit,a bit
36433,8,48,,a book+shelf,a book+shelf
36469,8,48,,a book+shelf,a book+shelf
36501,8,48,,the #,the #
36525,8,48,,the shelf,the shelf
